mID,mName,mSubType,mRarity
362182,+2 안정된 이크론 마법 가더,18,2
362183,+3 안정된 이크론 마법 가더,18,2
362184,+4 안정된 이크론 마법 가더,18,2
362185,+5 안정된 이크론 마법 가더,18,2
362186,+6 안정된 이크론 마법 가더,18,2
362187,+7 안정된 이크론 마법 가더,18,2
362188,+8 안정된 이크론 마법 가더,18,2
362189,+9 안정된 이크론 마법 가더,18,2
362190,+10 안정된 이크론 마법 가더,18,2
362191,+11 안정된 이크론 마법 가더,18,2
362192,+12 안정된 이크론 마법 가더,18,2
362193,+13 안정된 이크론 마법 가더,18,2
362200,+0 향상된 이크론 민첩 가더,18,2
362201,+1 향상된 이크론 민첩 가더,18,2
362202,+2 향상된 이크론 민첩 가더,18,2
362203,+3 향상된 이크론 민첩 가더,18,2
362204,+4 향상된 이크론 민첩 가더,18,2
362205,+5 향상된 이크론 민첩 가더,18,2
362206,+6 향상된 이크론 민첩 가더,18,2
362207,+7 향상된 이크론 민첩 가더,18,2
362208,+8 향상된 이크론 민첩 가더,18,2
362209,+9 향상된 이크론 민첩 가더,18,2
362210,+10 향상된 이크론 민첩 가더,18,2
362211,+11 향상된 이크론 민첩 가더,18,2
362212,+12 향상된 이크론 민첩 가더,18,2
362213,+13 향상된 이크론 민첩 가더,18,2
362220,+0 향상된 이크론 마법 가더,18,2
362221,+1 향상된 이크론 마법 가더,18,2
362222,+2 향상된 이크론 마법 가더,18,2
362223,+3 향상된 이크론 마법 가더,18,2
362224,+4 향상된 이크론 마법 가더,18,2
362225,+5 향상된 이크론 마법 가더,18,2
362226,+6 향상된 이크론 마법 가더,18,2
362227,+7 향상된 이크론 마법 가더,18,2
362228,+8 향상된 이크론 마법 가더,18,2
362229,+9 향상된 이크론 마법 가더,18,2
362230,+10 향상된 이크론 마법 가더,18,2
362231,+11 향상된 이크론 마법 가더,18,2
362232,+12 향상된 이크론 마법 가더,18,2
362233,+13 향상된 이크론 마법 가더,18,2
362240,+0 정련된 이크론 민첩 가더,18,2
362241,+1 정련된 이크론 민첩 가더,18,2
362242,+2 정련된 이크론 민첩 가더,18,2
362243,+3 정련된 이크론 민첩 가더,18,2
362244,+4 정련된 이크론 민첩 가더,18,2
362245,+5 정련된 이크론 민첩 가더,18,2
362246,+6 정련된 이크론 민첩 가더,18,2
362247,+7 정련된 이크론 민첩 가더,18,2
362248,+8 정련된 이크론 민첩 가더,18,2
362249,+9 정련된 이크론 민첩 가더,18,2
362250,+10 정련된 이크론 민첩 가더,18,2
362251,+11 정련된 이크론 민첩 가더,18,2
362252,+12 정련된 이크론 민첩 가더,18,2
362253,+13 정련된 이크론 민첩 가더,18,2
362260,+0 정련된 이크론 마법 가더,18,2
362261,+1 정련된 이크론 마법 가더,18,2
362262,+2 정련된 이크론 마법 가더,18,2
362263,+3 정련된 이크론 마법 가더,18,2
362264,+4 정련된 이크론 마법 가더,18,2
362265,+5 정련된 이크론 마법 가더,18,2
362266,+6 정련된 이크론 마법 가더,18,2
362267,+7 정련된 이크론 마법 가더,18,2
362268,+8 정련된 이크론 마법 가더,18,2
362269,+9 정련된 이크론 마법 가더,18,2
362270,+10 정련된 이크론 마법 가더,18,2
362271,+11 정련된 이크론 마법 가더,18,2
362272,+12 정련된 이크론 마법 가더,18,2
362273,+13 정련된 이크론 마법 가더,18,2
362280,+0 친위대의 대지 가더,18,2
362281,+1 친위대의 대지 가더,18,2
362282,+2 친위대의 대지 가더,18,2
362283,+3 친위대의 대지 가더,18,2
362284,+4 친위대의 대지 가더,18,2
362285,+5 친위대의 대지 가더,18,2
362286,+6 친위대의 대지 가더,18,2
362287,+7 친위대의 대지 가더,18,2
362288,+8 친위대의 대지 가더,18,2
362289,+9 친위대의 대지 가더,18,2
362290,+10 친위대의 대지 가더,18,2
362291,+11 친위대의 대지 가더,18,2
362292,+12 친위대의 대지 가더,18,2
362293,+13 친위대의 대지 가더,18,2
362300,+0 친위대의 바람 가더,18,2
362301,+1 친위대의 바람 가더,18,2
362302,+2 친위대의 바람 가더,18,2
362303,+3 친위대의 바람 가더,18,2
362304,+4 친위대의 바람 가더,18,2
362305,+5 친위대의 바람 가더,18,2
362306,+6 친위대의 바람 가더,18,2
362307,+7 친위대의 바람 가더,18,2
362308,+8 친위대의 바람 가더,18,2
362309,+9 친위대의 바람 가더,18,2
362310,+10 친위대의 바람 가더,18,2
362311,+11 친위대의 바람 가더,18,2
362312,+12 친위대의 바람 가더,18,2
362313,+13 친위대의 바람 가더,18,2
362320,+0 친위대의 현자 가더,18,2
362321,+1 친위대의 현자 가더,18,2
362322,+2 친위대의 현자 가더,18,2
362323,+3 친위대의 현자 가더,18,2
362324,+4 친위대의 현자 가더,18,2
362325,+5 친위대의 현자 가더,18,2
362326,+6 친위대의 현자 가더,18,2
362327,+7 친위대의 현자 가더,18,2
362328,+8 친위대의 현자 가더,18,2
362329,+9 친위대의 현자 가더,18,2
362330,+10 친위대의 현자 가더,18,2
362331,+11 친위대의 현자 가더,18,2
362332,+12 친위대의 현자 가더,18,2
362333,+13 친위대의 현자 가더,18,2
362340,+0 환영 군단병의 가더,18,2
362341,+1 환영 군단병의 가더,18,2
362342,+2 환영 군단병의 가더,18,2
362343,+3 환영 군단병의 가더,18,2
362344,+4 환영 군단병의 가더,18,2
362345,+5 환영 군단병의 가더,18,2
362346,+6 환영 군단병의 가더,18,2
362347,+7 환영 군단병의 가더,18,2
362348,+8 환영 군단병의 가더,18,2
362349,+9 환영 군단병의 가더,18,2
362350,+10 환영 군단병의 가더,18,2
362351,+11 환영 군단병의 가더,18,2
362352,+12 환영 군단병의 가더,18,2
362353,+13 환영 군단병의 가더,18,2
362360,+0 친위대의 팔찌,18,2
362361,+1 친위대의 팔찌,18,2
362362,+2 친위대의 팔찌,18,2
362363,+3 친위대의 팔찌,18,2
362364,+4 친위대의 팔찌,18,2
362365,+5 친위대의 팔찌,18,2
362366,+6 친위대의 팔찌,18,2
362367,+7 친위대의 팔찌,18,2
362368,+8 친위대의 팔찌,18,2
362369,+9 친위대의 팔찌,18,2
362370,+10 친위대의 팔찌,18,2
362371,+11 친위대의 팔찌,18,2
362372,+12 친위대의 팔찌,18,2
362373,+13 친위대의 팔찌,18,2
362380,+0 정예 지상군의 가더,18,2
362381,+1 정예 지상군의 가더,18,2
362382,+2 정예 지상군의 가더,18,2
362383,+3 정예 지상군의 가더,18,2
362384,+4 정예 지상군의 가더,18,2
362385,+5 정예 지상군의 가더,18,2
362386,+6 정예 지상군의 가더,18,2
362387,+7 정예 지상군의 가더,18,2
362388,+8 정예 지상군의 가더,18,2
362389,+9 정예 지상군의 가더,18,2
362390,+10 정예 지상군의 가더,18,2
362391,+11 정예 지상군의 가더,18,2
362392,+12 정예 지상군의 가더,18,2
362393,+13 정예 지상군의 가더,18,2
362400,+0 만월의 의식용 가더,18,2
362401,+1 만월의 의식용 가더,18,2
362402,+2 만월의 의식용 가더,18,2
362403,+3 만월의 의식용 가더,18,2
362404,+4 만월의 의식용 가더,18,2
362405,+5 만월의 의식용 가더,18,2
362406,+6 만월의 의식용 가더,18,2
362407,+7 만월의 의식용 가더,18,2
362408,+8 만월의 의식용 가더,18,2
362409,+9 만월의 의식용 가더,18,2
362410,+10 만월의 의식용 가더,18,2
362411,+11 만월의 의식용 가더,18,2
362412,+12 만월의 의식용 가더,18,2
362413,+13 만월의 의식용 가더,18,2
362420,+0 광기의 수호자 가더,18,2
362421,+1 광기의 수호자 가더,18,2
362422,+2 광기의 수호자 가더,18,2
362423,+3 광기의 수호자 가더,18,2
362424,+4 광기의 수호자 가더,18,2
362425,+5 광기의 수호자 가더,18,2
362426,+6 광기의 수호자 가더,18,2
362427,+7 광기의 수호자 가더,18,2
362428,+8 광기의 수호자 가더,18,2
362429,+9 광기의 수호자 가더,18,2
362430,+10 광기의 수호자 가더,18,2
362431,+11 광기의 수호자 가더,18,2
362432,+12 광기의 수호자 가더,18,2
362433,+13 광기의 수호자 가더,18,2
362440,+0 흑룡 토벌단의 가더,18,2
362441,+1 흑룡 토벌단의 가더,18,2
362442,+2 흑룡 토벌단의 가더,18,2
362443,+3 흑룡 토벌단의 가더,18,2
362444,+4 흑룡 토벌단의 가더,18,2
362445,+5 흑룡 토벌단의 가더,18,2
362446,+6 흑룡 토벌단의 가더,18,2
362447,+7 흑룡 토벌단의 가더,18,2
362448,+8 흑룡 토벌단의 가더,18,2
362449,+9 흑룡 토벌단의 가더,18,2
362450,+10 흑룡 토벌단의 가더,18,2
362451,+11 흑룡 토벌단의 가더,18,2
362452,+12 흑룡 토벌단의 가더,18,2
362453,+13 흑룡 토벌단의 가더,18,2
363000,+0 강화된 가호의 가더,18,3
363001,+1 강화된 가호의 가더,18,3
363002,+2 강화된 가호의 가더,18,3
363003,+3 강화된 가호의 가더,18,3
363004,+4 강화된 가호의 가더,18,3
363005,+5 강화된 가호의 가더,18,3
363006,+6 강화된 가호의 가더,18,3
363007,+7 강화된 가호의 가더,18,3
363008,+8 강화된 가호의 가더,18,3
363009,+9 강화된 가호의 가더,18,3
363010,+10 강화된 가호의 가더,18,3
363011,+11 강화된 가호의 가더,18,3
363012,+12 강화된 가호의 가더,18,3
363013,+13 강화된 가호의 가더,18,3
363020,+0 강화된 균형의 가더,18,3
363021,+1 강화된 균형의 가더,18,3
363022,+2 강화된 균형의 가더,18,3
363023,+3 강화된 균형의 가더,18,3
363024,+4 강화된 균형의 가더,18,3
363025,+5 강화된 균형의 가더,18,3
363026,+6 강화된 균형의 가더,18,3
363027,+7 강화된 균형의 가더,18,3
363028,+8 강화된 균형의 가더,18,3
363029,+9 강화된 균형의 가더,18,3
363030,+10 강화된 균형의 가더,18,3
363031,+11 강화된 균형의 가더,18,3
363032,+12 강화된 균형의 가더,18,3
363033,+13 강화된 균형의 가더,18,3
363040,+0 찬란한 마력의 가더,18,3
363041,+1 찬란한 마력의 가더,18,3
363042,+2 찬란한 마력의 가더,18,3
363043,+3 찬란한 마력의 가더,18,3
363044,+4 찬란한 마력의 가더,18,3
363045,+5 찬란한 마력의 가더,18,3
363046,+6 찬란한 마력의 가더,18,3
363047,+7 찬란한 마력의 가더,18,3
363048,+8 찬란한 마력의 가더,18,3
363049,+9 찬란한 마력의 가더,18,3
363050,+10 찬란한 마력의 가더,18,3
363051,+11 찬란한 마력의 가더,18,3
363052,+12 찬란한 마력의 가더,18,3
363053,+13 찬란한 마력의 가더,18,3
363060,+0 합성된 균형의 가더,18,3
363061,+1 합성된 균형의 가더,18,3
363062,+2 합성된 균형의 가더,18,3
363063,+3 합성된 균형의 가더,18,3
363064,+4 합성된 균형의 가더,18,3
363065,+5 합성된 균형의 가더,18,3
363066,+6 합성된 균형의 가더,18,3
363067,+7 합성된 균형의 가더,18,3
363068,+8 합성된 균형의 가더,18,3
363069,+9 합성된 균형의 가더,18,3
363070,+10 합성된 균형의 가더,18,3
363071,+11 합성된 균형의 가더,18,3
363072,+12 합성된 균형의 가더,18,3
363073,+13 합성된 균형의 가더,18,3
363080,+0 찬란한 광휘의 가더,18,3
363081,+1 찬란한 광휘의 가더,18,3
363082,+2 찬란한 광휘의 가더,18,3
363083,+3 찬란한 광휘의 가더,18,3
363084,+4 찬란한 광휘의 가더,18,3
363085,+5 찬란한 광휘의 가더,18,3
363086,+6 찬란한 광휘의 가더,18,3
363087,+7 찬란한 광휘의 가더,18,3
363088,+8 찬란한 광휘의 가더,18,3
363089,+9 찬란한 광휘의 가더,18,3
363090,+10 찬란한 광휘의 가더,18,3
363091,+11 찬란한 광휘의 가더,18,3
363092,+12 찬란한 광휘의 가더,18,3
363093,+13 찬란한 광휘의 가더,18,3
363100,+0 합성된 일격의 가더,18,3
363101,+1 합성된 일격의 가더,18,3
363102,+2 합성된 일격의 가더,18,3
363103,+3 합성된 일격의 가더,18,3
363104,+4 합성된 일격의 가더,18,3
363105,+5 합성된 일격의 가더,18,3
363106,+6 합성된 일격의 가더,18,3
363107,+7 합성된 일격의 가더,18,3
363108,+8 합성된 일격의 가더,18,3
363109,+9 합성된 일격의 가더,18,3
363110,+10 합성된 일격의 가더,18,3
363111,+11 합성된 일격의 가더,18,3
363112,+12 합성된 일격의 가더,18,3
363113,+13 합성된 일격의 가더,18,3
363120,+0 강화된 광휘의 가더,18,3
363121,+1 강화된 광휘의 가더,18,3
363122,+2 강화된 광휘의 가더,18,3
363123,+3 강화된 광휘의 가더,18,3
363124,+4 강화된 광휘의 가더,18,3
363125,+5 강화된 광휘의 가더,18,3
363126,+6 강화된 광휘의 가더,18,3
363127,+7 강화된 광휘의 가더,18,3
363128,+8 강화된 광휘의 가더,18,3
363129,+9 강화된 광휘의 가더,18,3
363130,+10 강화된 광휘의 가더,18,3
363131,+11 강화된 광휘의 가더,18,3
363132,+12 강화된 광휘의 가더,18,3
363133,+13 강화된 광휘의 가더,18,3
363160,+0 감시자의 가더,18,3
363161,+1 감시자의 가더,18,3
363162,+2 감시자의 가더,18,3
363163,+3 감시자의 가더,18,3
363164,+4 감시자의 가더,18,3
363165,+5 감시자의 가더,18,3
363166,+6 감시자의 가더,18,3
363167,+7 감시자의 가더,18,3
363168,+8 감시자의 가더,18,3
363169,+9 감시자의 가더,18,3
363170,+10 감시자의 가더,18,3
363171,+11 감시자의 가더,18,3
363172,+12 감시자의 가더,18,3
363173,+13 감시자의 가더,18,3
363180,+0 그림자 암살단의 팔찌,18,3
363181,+1 그림자 암살단의 팔찌,18,3
363182,+2 그림자 암살단의 팔찌,18,3
363183,+3 그림자 암살단의 팔찌,18,3
363184,+4 그림자 암살단의 팔찌,18,3
363185,+5 그림자 암살단의 팔찌,18,3
363186,+6 그림자 암살단의 팔찌,18,3
363187,+7 그림자 암살단의 팔찌,18,3
363188,+8 그림자 암살단의 팔찌,18,3
363189,+9 그림자 암살단의 팔찌,18,3
363190,+10 그림자 암살단의 팔찌,18,3
363191,+11 그림자 암살단의 팔찌,18,3
363192,+12 그림자 암살단의 팔찌,18,3
363193,+13 그림자 암살단의 팔찌,18,3
363200,+0 심연의 화염 가더,18,3
363201,+1 심연의 화염 가더,18,3
363202,+2 심연의 화염 가더,18,3
363203,+3 심연의 화염 가더,18,3
363204,+4 심연의 화염 가더,18,3
363205,+5 심연의 화염 가더,18,3
363206,+6 심연의 화염 가더,18,3
363207,+7 심연의 화염 가더,18,3
363208,+8 심연의 화염 가더,18,3
363209,+9 심연의 화염 가더,18,3
363210,+10 심연의 화염 가더,18,3
363211,+11 심연의 화염 가더,18,3
363212,+12 심연의 화염 가더,18,3
363213,+13 심연의 화염 가더,18,3
363220,+0 심연의 바람 가더,18,3
363221,+1 심연의 바람 가더,18,3
363222,+2 심연의 바람 가더,18,3
363223,+3 심연의 바람 가더,18,3
363224,+4 심연의 바람 가더,18,3
363225,+5 심연의 바람 가더,18,3
363226,+6 심연의 바람 가더,18,3
363227,+7 심연의 바람 가더,18,3
363228,+8 심연의 바람 가더,18,3
363229,+9 심연의 바람 가더,18,3
363230,+10 심연의 바람 가더,18,3
363231,+11 심연의 바람 가더,18,3
363232,+12 심연의 바람 가더,18,3
363233,+13 심연의 바람 가더,18,3
363240,+0 심연의 현자 가더,18,3
363241,+1 심연의 현자 가더,18,3
363242,+2 심연의 현자 가더,18,3
363243,+3 심연의 현자 가더,18,3
363244,+4 심연의 현자 가더,18,3
363245,+5 심연의 현자 가더,18,3
363246,+6 심연의 현자 가더,18,3
363247,+7 심연의 현자 가더,18,3
363248,+8 심연의 현자 가더,18,3
363249,+9 심연의 현자 가더,18,3
363250,+10 심연의 현자 가더,18,3
363251,+11 심연의 현자 가더,18,3
363252,+12 심연의 현자 가더,18,3
363253,+13 심연의 현자 가더,18,3
363260,+0 심연의 그림자 가더,18,3
363261,+1 심연의 그림자 가더,18,3
363262,+2 심연의 그림자 가더,18,3
363263,+3 심연의 그림자 가더,18,3
363264,+4 심연의 그림자 가더,18,3
363265,+5 심연의 그림자 가더,18,3
363266,+6 심연의 그림자 가더,18,3
363267,+7 심연의 그림자 가더,18,3
363268,+8 심연의 그림자 가더,18,3
363269,+9 심연의 그림자 가더,18,3
363270,+10 심연의 그림자 가더,18,3
363271,+11 심연의 그림자 가더,18,3
363272,+12 심연의 그림자 가더,18,3
363273,+13 심연의 그림자 가더,18,3
364000,+0 코웰 다인의 가더,18,4
364001,+1 코웰 다인의 가더,18,4
364002,+2 코웰 다인의 가더,18,4
364003,+3 코웰 다인의 가더,18,4
364004,+4 코웰 다인의 가더,18,4
364005,+5 코웰 다인의 가더,18,4
364006,+6 코웰 다인의 가더,18,4
364007,+7 코웰 다인의 가더,18,4
364008,+8 코웰 다인의 가더,18,4
364009,+9 코웰 다인의 가더,18,4
364010,+10 코웰 다인의 가더,18,4
364011,+11 코웰 다인의 가더,18,4
364012,+12 코웰 다인의 가더,18,4
364013,+13 코웰 다인의 가더,18,4
364020,+0 호텐 플로츠의 가더,18,4
364021,+1 호텐 플로츠의 가더,18,4
364022,+2 호텐 플로츠의 가더,18,4
364023,+3 호텐 플로츠의 가더,18,4
364024,+4 호텐 플로츠의 가더,18,4
364025,+5 호텐 플로츠의 가더,18,4
364026,+6 호텐 플로츠의 가더,18,4
364027,+7 호텐 플로츠의 가더,18,4
364028,+8 호텐 플로츠의 가더,18,4
364029,+9 호텐 플로츠의 가더,18,4
364030,+10 호텐 플로츠의 가더,18,4
364031,+11 호텐 플로츠의 가더,18,4
364032,+12 호텐 플로츠의 가더,18,4
364033,+13 호텐 플로츠의 가더,18,4
364040,+0 그리헨텔의 가더,18,4
364041,+1 그리헨텔의 가더,18,4
364042,+2 그리헨텔의 가더,18,4
364043,+3 그리헨텔의 가더,18,4
364044,+4 그리헨텔의 가더,18,4
364045,+5 그리헨텔의 가더,18,4
364046,+6 그리헨텔의 가더,18,4
364047,+7 그리헨텔의 가더,18,4
364048,+8 그리헨텔의 가더,18,4
364049,+9 그리헨텔의 가더,18,4
364050,+10 그리헨텔의 가더,18,4
364051,+11 그리헨텔의 가더,18,4
364052,+12 그리헨텔의 가더,18,4
364053,+13 그리헨텔의 가더,18,4
364060,+0 쟈크로우의 팔찌,18,4
364061,+1 쟈크로우의 팔찌,18,4
364062,+2 쟈크로우의 팔찌,18,4
364063,+3 쟈크로우의 팔찌,18,4
364064,+4 쟈크로우의 팔찌,18,4
364065,+5 쟈크로우의 팔찌,18,4
364066,+6 쟈크로우의 팔찌,18,4
364067,+7 쟈크로우의 팔찌,18,4
364068,+8 쟈크로우의 팔찌,18,4
364069,+9 쟈크로우의 팔찌,18,4
364070,+10 쟈크로우의 팔찌,18,4
364071,+11 쟈크로우의 팔찌,18,4
364072,+12 쟈크로우의 팔찌,18,4
364073,+13 쟈크로우의 팔찌,18,4
